assay_type,canonical_smiles,data_validity_comment,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value,standard_value_nM,pIC50,smiles_clean
B,CC(C)Nc1nnc(-c2ccc3[nH]cc(-c4ncc(C(=O)NC5CC5)s4)c3c2)o1,,CHEMBL3931494,6.15,IC50,nM,705.0,IC50,nM,705.0,705.0,6.151810883008602,CC(C)Nc1nnc(-c2ccc3[nH]cc(-c4ncc(C(=O)NC5CC5)s4)c3c2)o1
B,CC#CCC1CNC(=O)c2cc(-c3cccc4nc(C)c(F)nc34)[nH]c21,,CHEMBL3897388,6.15,IC50,nM,706.0,IC50,nM,706.0,706.0,6.151195298948196,CC#CCC1CNC(=O)c2cc(-c3cccc4nc(C)c(F)nc34)[nH]c21
B,Nc1nnc(-c2ccc3[nH]cc(-c4ccccc4F)c3n2)o1,,CHEMBL3927342,6.14,IC50,nM,717.26,IC50,nM,717.262,717.26,6.144323388129654,Nc1nnc(-c2ccc3[nH]cc(-c4ccccc4F)c3n2)o1
B,COC(=O)N(C)[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1N,,CHEMBL3687462,6.14,IC50,nM,726.23,IC50,nM,726.23,726.23,6.138925814683182,COC(=O)N(C)[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)C[C@@H]1N
B,C[C@H]1CN(c2cccc3nc(-c4nc(-c5cc(C(=O)N(C)C)ccn5)cnc4N)n(C)c23)CCN1,,CHEMBL3800585,6.14,IC50,nM,730.0,IC50,uM,0.73,730.0,6.136677139879544,C[C@H]1CN(c2cccc3nc(-c4nc(-c5cc(C(=O)N(C)C)ccn5)cnc4N)n(C)c23)CCN1
B,O=c1[nH]c(CN2CCCCC2)nc2c1oc1ccc(Br)cc12,,CHEMBL2035631,6.14,IC50,nM,730.0,IC50,nM,730.0,730.0,6.136677139879544,O=c1[nH]c(CN2CCCCC2)nc2c1oc1ccc(Br)cc12
B,N[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(Cl)c4)c3n2)CC1,,CHEMBL3355557,6.13,IC50,nM,732.0,IC50,nM,732.0,732.0,6.135488918941608,N[C@H]1CC[C@H](Nc2ccn3ncc(-c4cccc(Cl)c4)c3n2)CC1
B,CC(C)(C)Nc1nnc(-c2ccc3[nH]cc(C4=CCOCC4)c3c2)o1,,CHEMBL3897313,6.13,IC50,nM,737.9,IC50,nM,737.904,737.9,6.132002489655049,CC(C)(C)Nc1nnc(-c2ccc3[nH]cc(C4=CCOCC4)c3c2)o1
B,CNc1nnc(-c2ccc3[nH]cc(-c4cccc(F)n4)c3c2)s1,,CHEMBL3986966,6.13,IC50,nM,739.49,IC50,nM,739.487,739.49,6.131067694519263,CNc1nnc(-c2ccc3[nH]cc(-c4cccc(F)n4)c3c2)s1
B,CCOc1cncc(-c2ccc3[nH]cc(-c4ccnc(N)n4)c3c2)n1,,CHEMBL3264252,6.13,IC50,nM,740.0,IC50,nM,740.0,740.0,6.130768280269024,CCOc1cncc(-c2ccc3[nH]cc(-c4ccnc(N)n4)c3c2)n1
B,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1,,CHEMBL1952143,6.12,IC50,nM,752.0,IC50,nM,752.0,752.0,6.123782159408358,COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1
B,CNC(=O)c1cccc(-c2c[nH]c3ccc(-c4nnc(NC(C)C)o4)cc23)n1,,CHEMBL3910718,6.12,IC50,nM,760.0,IC50,nM,760.0,760.0,6.119186407719209,CNC(=O)c1cccc(-c2c[nH]c3ccc(-c4nnc(NC(C)C)o4)cc23)n1
B,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1ccccc1N1CCC(N)CC1,,CHEMBL3943813,6.11,IC50,nM,770.0,IC50,nM,770.0,770.0,6.113509274827518,Nc1ncc(-c2ccccc2)nc1C(=O)Nc1ccccc1N1CCC(N)CC1
B,CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4cccc(C#N)c4)c3c2)n1,,CHEMBL4128740,6.11,IC50,nM,770.0,IC50,uM,0.77,770.0,6.113509274827518,CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4cccc(C#N)c4)c3c2)n1
B,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(Br)cc12,,CHEMBL2035603,6.11,IC50,nM,781.0,IC50,nM,781.0,781.0,6.1073489661227,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(Br)cc12
B,c1ccc2cc(-c3cnn4ccc(NC5CNC5)nc34)ccc2c1,,CHEMBL2442297,6.11,IC50,nM,781.0,IC50,nM,781.0,781.0,6.1073489661227,c1ccc2cc(-c3cnn4ccc(NC5CNC5)nc34)ccc2c1
B,CNc1nnc(-c2ccc3[nH]cc(-c4ccccc4F)c3c2)s1,,CHEMBL3937821,6.11,IC50,nM,781.82,IC50,nM,781.823,781.82,6.106893223928664,CNc1nnc(-c2ccc3[nH]cc(-c4ccccc4F)c3c2)s1
B,OC1CCC(Nc2cccc3ccc(-c4nnc5ccccn45)nc23)CC1,,CHEMBL3660008,6.09,IC50,nM,807.0,IC50,nM,807.0,807.0,6.09312646527793,OC1CCC(Nc2cccc3ccc(-c4nnc5ccccn45)nc23)CC1
B,CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4cccc(N)c4)c3c2)n1,,CHEMBL4125999,6.09,IC50,nM,820.0,IC50,uM,0.82,820.0,6.086186147616283,CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4cccc(N)c4)c3c2)n1
B,Cc1nc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)ccc1F,,CHEMBL3891145,6.08,IC50,nM,821.74,IC50,nM,821.737,821.74,6.085265572273712,Cc1nc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)ccc1F
B,Cc1cccc(-c2c[nH]c3ccc(-c4cncc(NCCN(C)C)n4)cc23)c1,,CHEMBL4130257,6.08,IC50,nM,830.0,IC50,uM,0.83,830.0,6.080921907623926,Cc1cccc(-c2c[nH]c3ccc(-c4cncc(NCCN(C)C)n4)cc23)c1
B,Nc1nnc(-c2ccc3[nH]cc(-c4cc(C(F)(F)F)ncn4)c3c2)o1,,CHEMBL3903651,6.08,IC50,nM,838.03,IC50,nM,838.03,838.03,6.076740434112862,Nc1nnc(-c2ccc3[nH]cc(-c4cc(C(F)(F)F)ncn4)c3c2)o1
B,CN1CCN(Cc2nc3c(oc4ccc(C5CC5)cc43)c(=O)[nH]2)CC1,,CHEMBL2035641,6.08,IC50,nM,840.0,IC50,nM,840.0,840.0,6.075720713938118,CN1CCN(Cc2nc3c(oc4ccc(C5CC5)cc43)c(=O)[nH]2)CC1
B,CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4cc(C#N)ccc4F)c3c2)n1,,CHEMBL4128288,6.08,IC50,nM,841.0,IC50,uM,0.841,841.0,6.075204004202088,CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4cc(C#N)ccc4F)c3c2)n1
B,CNC(=O)c1cncc(-c2c[nH]c3ccc(-c4nnc(NC(C)C)o4)cc23)c1,,CHEMBL3983984,6.07,IC50,nM,843.0,IC50,nM,843.0,843.0,6.074172425375258,CNC(=O)c1cncc(-c2c[nH]c3ccc(-c4nnc(NC(C)C)o4)cc23)c1
B,O=c1[nH]c(-c2ccc(F)cc2Cl)nc2c1oc1ccc(Br)cc12,,CHEMBL2035620,6.07,IC50,nM,850.0,IC50,nM,850.0,850.0,6.070581074285707,O=c1[nH]c(-c2ccc(F)cc2Cl)nc2c1oc1ccc(Br)cc12
B,C[C@H]1C[C@@H](N)CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1,,CHEMBL3685746,6.07,IC50,nM,852.0,IC50,nM,852.0,852.0,6.069560405233299,C[C@H]1C[C@@H](N)CN(c2ccncc2Nc2cccc3cnc(-c4c(F)cccc4F)nc23)C1
B,FC(F)(F)c1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,,CHEMBL1952136,6.07,IC50,nM,853.0,IC50,nM,853.0,853.0,6.069050968832477,FC(F)(F)c1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1
B,CNc1nnc(-c2ccc3[nH]cc(-c4cccc(-n5ccccc5=O)n4)c3c2)s1,,CHEMBL3947592,6.07,IC50,nM,855.58,IC50,nM,855.584,855.58,6.0677393760303335,CNc1nnc(-c2ccc3[nH]cc(-c4cccc(-n5ccccc5=O)n4)c3c2)s1
B,CN1CCOc2c1cnn1c(-c3ccc4cc(F)cc(NCC5(F)CCNCC5)c4n3)nnc21,,CHEMBL4564783,6.07,IC50,nM,858.0,IC50,nM,858.0,858.0,6.066512712151295,CN1CCOc2c1cnn1c(-c3ccc4cc(F)cc(NCC5(F)CCNCC5)c4n3)nnc21
B,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(Cl)cc12,,CHEMBL2035598,6.07,IC50,nM,858.0,IC50,nM,858.0,858.0,6.066512712151295,O=c1[nH]c(-c2ccccc2Cl)nc2c1oc1ccc(Cl)cc12
B,COC(=O)N(C)[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N,,CHEMBL3687469,6.06,IC50,nM,866.28,IC50,nM,866.28,866.28,6.062341712139035,COC(=O)N(C)[C@@H]1[C@H](C)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H]1N
B,COc1ccc(-c2c[nH]c3ccc(-c4cncc(NCCN(C)C)n4)cc23)cc1,,CHEMBL4129779,6.06,IC50,nM,870.0,IC50,uM,0.87,870.0,6.060480747381382,COc1ccc(-c2c[nH]c3ccc(-c4cncc(NCCN(C)C)n4)cc23)cc1
B,CN1CCC(NC(=O)c2ccc(-c3c(-c4ccc(N5CCN(C)CC5)cc4)n(C)c4nccc(Cl)c34)cc2)CC1,,CHEMBL4065485,6.06,IC50,nM,872.0,IC50,nM,872.0,872.0,6.059483515067432,CN1CCC(NC(=O)c2ccc(-c3c(-c4ccc(N5CCN(C)CC5)cc4)n(C)c4nccc(Cl)c34)cc2)CC1
B,CC(=O)N1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1,,CHEMBL523520,6.06,IC50,nM,880.0,IC50,nM,880.0,880.0,6.055517327849832,CC(=O)N1CCCN(c2cncc(-c3cccc(/C=C/C(=O)O)c3)n2)CC1
B,NCCNc1ccn2ncc(-c3cccc(OCc4ccccc4)c3)c2n1,,CHEMBL2442293,6.05,IC50,nM,886.0,IC50,nM,886.0,886.0,6.052566278112949,NCCNc1ccn2ncc(-c3cccc(OCc4ccccc4)c3)c2n1
B,COC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,,CHEMBL1915420,6.05,IC50,nM,894.0,IC50,uM,0.894,894.0,6.048662481204082,COC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12
B,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)F)c2)S1,,CHEMBL496783,6.05,IC50,nM,900.0,IC50,uM,0.9,900.0,6.045757490560675,O=C1NC(=O)/C(=C/c2cccc(OC(F)(F)F)c2)S1
B,O=c1[nH]cnc2[nH]c(-c3cccc4ccc(Cl)nc34)cc12,,CHEMBL3973448,6.04,IC50,nM,908.0,IC50,nM,908.0,908.0,6.041914151478915,O=c1[nH]cnc2[nH]c(-c3cccc4ccc(Cl)nc34)cc12
B,CCN(CC)CCCNc1cncc(-c2ccc3[nH]cc(-c4ccnc(N)n4)c3c2)n1,,CHEMBL3264260,6.04,IC50,nM,920.0,IC50,nM,920.0,920.0,6.036212172654444,CCN(CC)CCCNc1cncc(-c2ccc3[nH]cc(-c4ccnc(N)n4)c3c2)n1
B,CC(C)(CNC(=O)CF)COc1cccc2ccc(-c3nnc4ccccn34)nc12,,CHEMBL3664631,6.02,IC50,nM,951.8,IC50,nM,951.8,951.8,6.021454299537261,CC(C)(CNC(=O)CF)COc1cccc2ccc(-c3nnc4ccccn34)nc12
B,CN1CCN(C(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(F)c4)cn32)[C@@H](c2ccccc2)C1,,CHEMBL3297760,6.02,IC50,nM,956.0,IC50,uM,0.956,956.0,6.0195421077239,CN1CCN(C(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(F)c4)cn32)[C@@H](c2ccccc2)C1
B,COc1ccc(N2C(=O)C(CC(=O)O)S/C2=N/N=C/c2c(C)ccc(C(C)C)c2O)cc1,,CHEMBL5569005,6.01,IC50,nM,976.0,IC50,uM,0.976,976.0,6.010550182333308,COc1ccc(N2C(=O)C(CC(=O)O)S/C2=N/N=C/c2c(C)ccc(C(C)C)c2O)cc1
B,Nc1cccc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1,,CHEMBL3394065,6.01,IC50,nM,977.0,IC50,uM,0.977,977.0,6.0101054362812265,Nc1cccc(-c2c[nH]c3ccc(-c4nnc(N)s4)cc23)n1
B,O=C(CC1CNC(=O)c2cc(-c3cccc(Cl)c3)cn21)NCc1ccco1,,CHEMBL3298886,6.01,IC50,nM,980.0,IC50,uM,0.98,980.0,6.008773924307505,O=C(CC1CNC(=O)c2cc(-c3cccc(Cl)c3)cn21)NCc1ccco1
B,N[C@H]1CCCN(c2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)C1,,CHEMBL3355543,6.01,IC50,nM,987.0,IC50,nM,987.0,987.0,6.005682847330363,N[C@H]1CCCN(c2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)C1
B,Nc1cncc(-c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)c1,,CHEMBL3981694,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,Nc1cncc(-c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)c1
B,FC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CNC1,,CHEMBL3660097,6.0,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,FC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CNC1
B,CN1CCOc2c(NCC3CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5889910,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(NCC3CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c1c(NCc1ccc(F)cc1)nn1c(-c3cccc(OC(F)(F)F)c3)nnc21,,CHEMBL6044154,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c1c(NCc1ccc(F)cc1)nn1c(-c3cccc(OC(F)(F)F)c3)nnc21
B,CN1CCC(CNc2nn3c(-c4ccc(O)cc4)nnc3c3c2N(C)CCO3)CC1,,CHEMBL5767223,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCC(CNc2nn3c(-c4ccc(O)cc4)nnc3c3c2N(C)CCO3)CC1
B,CN1CCOc2c(NCc3ccc(F)cc3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5982411,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(NCc3ccc(F)cc3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,OC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CCCNCC1,,CHEMBL3664619,6.0,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,OC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CCCNCC1
B,NCC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CCCC1,,CHEMBL3664626,6.0,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,NCC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CCCC1
B,CCC(CO)COc1cccc2ccc(-c3nnc4ccccn34)nc12,,CHEMBL3664627,6.0,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CCC(CO)COc1cccc2ccc(-c3nnc4ccccn34)nc12
B,Cc1oncc1-c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,,CHEMBL3903273,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,Cc1oncc1-c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12
B,CCC(CC)(CO)COc1cccc2ccc(-c3nnc4ccccn34)nc12,,CHEMBL3664628,6.0,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CCC(CC)(CO)COc1cccc2ccc(-c3nnc4ccccn34)nc12
B,CC(=O)Nc1nc(-c2ccc3[nH]cc(-c4cncc(OC(C)C)n4)c3c2)no1,,CHEMBL3913921,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CC(=O)Nc1nc(-c2ccc3[nH]cc(-c4cncc(OC(C)C)n4)c3c2)no1
B,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,,CHEMBL4549667,6.0,IC50,nM,1000.0,pIC50,,6.0,1000.0,6.0,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21
B,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,,CHEMBL1090360,,IC50,nM,1000.0,IC50,uM,1.0,1000.0,6.0,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1
B,CN1CCC(CN(C)c2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1,,CHEMBL5883430,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCC(CN(C)c2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1
B,COc1ccc(-c2nnc3c4c(c(NCc5ccc(F)cc5)nn23)OCCN4C)cc1,,CHEMBL6014804,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,COc1ccc(-c2nnc3c4c(c(NCc5ccc(F)cc5)nn23)OCCN4C)cc1
B,COC(C)CN(C)c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,,CHEMBL3963604,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,COC(C)CN(C)c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12
B,CN1CCOc2c(N3CCC(CN)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5836258,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(N3CCC(CN)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c(N[C@H]3CC[C@H](O)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5936878,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(N[C@H]3CC[C@H](O)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CCN1CCOc2c(NC3CCOCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5763167,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CCN1CCOc2c(NC3CCOCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c(N3CC4(CCNCC4)C3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5853274,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(N3CC4(CCNCC4)C3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,COc1ccc(-c2nnc3c4c(c(NCc5ccc(F)cc5)nn23)N(C)CCO4)cc1,,CHEMBL5779633,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,COc1ccc(-c2nnc3c4c(c(NCc5ccc(F)cc5)nn23)N(C)CCO4)cc1
B,CN1CCOc2c(NC3CCNCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5794592,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(NC3CCNCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c(N3CCC(N)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5936792,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(N3CCC(N)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c(N(C)C3CCNCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5910819,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(N(C)C3CCNCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c(N3CCC(N(C)C)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5946416,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(N3CCC(N(C)C)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCCCC5)c4n3)nnc21,,CHEMBL4461970,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5CCCCC5)c4n3)nnc21
B,N[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,,CHEMBL3928490,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,N[C@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1
B,c1ccc(-c2nnc(-c3ccc4[nH]cc(-c5cncc(C6CC6)n5)c4c3)s2)cc1,,CHEMBL3946064,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,c1ccc(-c2nnc(-c3ccc4[nH]cc(-c5cncc(C6CC6)n5)c4c3)s2)cc1
B,[C-]#[N+]c1ccc2nnc(-c3ccc4cccc(OC5CCNCCC5F)c4n3)n2c1,,CHEMBL3660091,6.0,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,[C-]#[N+]c1ccc2nnc(-c3ccc4cccc(OC5CCNCCC5F)c4n3)n2c1
B,CN1CCN(CCNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1,,CHEMBL5789821,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCN(CCNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1
B,CN1CCN(CCNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2N(C)CCO3)CC1,,CHEMBL5959117,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCN(CCNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2N(C)CCO3)CC1
B,COc1ccc(-c2nnc3c4c(c(NCc5ccc(F)cc5)nn23)N(C)CCN4C)cc1,,CHEMBL5841844,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,COc1ccc(-c2nnc3c4c(c(NCc5ccc(F)cc5)nn23)N(C)CCN4C)cc1
B,CN1CCC(CNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1,,CHEMBL5980450,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCC(CNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1
B,CN1CCOc2c(NCCCO)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL6051681,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(NCCCO)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,COCCOc1ccc2nnc(-c3ccc4cccc(OCC5(F)CCNCC5)c4n3)n2c1,,CHEMBL3664614,6.0,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,COCCOc1ccc2nnc(-c3ccc4cccc(OCC5(F)CCNCC5)c4n3)n2c1
B,CN(C)c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,,CHEMBL3944210,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN(C)c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12
B,O[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1,,CHEMBL4113806,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,O[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1
B,CN1CCOc2c(NCC3CCNCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5994802,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(NCC3CCNCC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c(N3CCC4(CC3)CC(N)C4)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL5969432,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(N3CCC4(CC3)CC(N)C4)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CN1CCOc2c(NCC3CCN(CC4CC4)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21,,CHEMBL6057484,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c(NCC3CCN(CC4CC4)CC3)nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c21
B,CC(=O)N1CCN(CCNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1,,CHEMBL6061741,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CC(=O)N1CCN(CCNc2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1
B,CN1CCN(C)c2c1c(NCc1ccc(F)cc1)nn1c(-c3ccc(O)cc3)nnc21,,CHEMBL5931883,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCN(C)c2c1c(NCc1ccc(F)cc1)nn1c(-c3ccc(O)cc3)nnc21
B,CN1CCOc2c1c(NCC1CCN(CC3CC3)CC1)nn1c(-c3cccc(OC(F)(F)F)c3)nnc21,,CHEMBL6024988,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CN1CCOc2c1c(NCC1CCN(CC3CC3)CC1)nn1c(-c3cccc(OC(F)(F)F)c3)nnc21
B,CC(C)NCC1CCN(c2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1,,CHEMBL5886897,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,CC(C)NCC1CCN(c2nn3c(-c4cccc(OC(F)(F)F)c4)nnc3c3c2OCCN3C)CC1
B,COc1ccc(-c2nnc3c4c(c(N5CCC(CNC(C)=O)CC5)nn23)N(C)CCO4)cc1,,CHEMBL5826333,,IC50,nM,1000.0,IC50,nM,1000.0,1000.0,6.0,COc1ccc(-c2nnc3c4c(c(N5CCC(CNC(C)=O)CC5)nn23)N(C)CCO4)cc1
